monto_transaccion,tiempo_transaccion,ubicacion_comprador,método_pago,historial_compras,número_devoluciones,edad_cuenta,frecuencia_compras,fraude,tipo_fraude
766.2977140664572,73061.39520155186,0,0,42576.9868817349,6,1671,77,0,no fraude
1472.450466755399,52922.35513928698,0,0,17867.83542166298,5,364,27,0,no fraude
262.6197142421918,29055.997486741857,0,3,12236.437548512875,5,1769,3,0,no fraude
1980.4984313426917,7174.675424298403,0,2,41703.0890108331,6,2014,78,0,no fraude
424.07998167807705,10457.629795930197,1,2,20269.842426603485,2,1020,14,0,no fraude
2249.2551264633903,12893.793107917261,0,0,2523.6219364540957,0,448,34,0,no fraude
2689.655758746459,53069.619411827705,1,1,35141.64605497729,1,1291,34,0,no fraude
637.9430685291726,44360.0008521948,0,1,43518.3174716045,4,978,63,0,no fraude
1898.854299418528,47329.729519194116,1,2,4598.87225865711,9,3620,84,0,no fraude
2363.9319570571,67157.38569887856,0,1,40156.89418693166,0,96,64,0,no fraude
2206.444234905938,47337.63705050861,1,2,28679.809883012837,8,1253,12,0,no fraude
21513.600263342978,34531.21383243387,1,3,13097.006853872384,4,2372,62,0,no fraude
11344.518898480108,69446.45887287198,0,3,487.51969194075207,5,1542,82,0,no fraude
6858.056909616218,64384.83138171607,1,3,20615.21153326656,5,1914,27,0,no fraude
548.690960911506,4406.758420675626,1,3,41314.851853611035,1,2687,79,0,no fraude
2606.1789473193394,33674.982193483294,1,2,31766.95838487915,9,169,32,0,no fraude
1478.5921968457212,35727.13526825763,1,1,9074.247078236642,8,1650,39,0,no fraude
3617.185017105058,43219.22071955386,0,3,19591.212827066578,2,1371,3,0,no fraude
4423.4337050579015,7948.988887734168,1,3,42306.22222425417,8,3345,59,0,no fraude
5894.145769679735,80716.76199549428,0,1,44406.5037302641,4,2674,89,0,no fraude
3464.743165881939,43528.455904793904,0,0,47362.190995045254,7,1013,61,0,no fraude
21810.521584155642,3492.99348571209,0,3,49016.36642186845,7,444,11,0,no fraude
2506.1128235339274,64197.71180313553,0,1,1714.7543467189219,0,379,94,0,no fraude
10966.389747582585,19547.592049341984,1,1,7727.883343534292,1,777,91,0,no fraude
2911.378678297468,23194.24111236527,0,1,48187.056851589376,3,3116,79,0,no fraude
321.2931279069488,85349.74628474948,0,2,7013.102609754057,5,720,84,0,no fraude
434.0889476430009,65584.07970212755,1,0,25461.899567157303,3,3252,4,0,no fraude
10207.195365035812,85334.16309767611,0,2,258.3467312311738,2,2609,35,0,no fraude
912.3005094521927,45226.58440907108,0,1,26018.91153930325,7,1557,48,0,no fraude
1307.3468370108133,76951.39903165953,1,0,43440.646420144614,1,80,29,0,no fraude
606.0765307538694,83605.50843506127,0,0,23490.065083466714,2,1448,10,0,no fraude
566.1140698960019,72865.83728827376,1,2,11148.087489167263,0,3105,88,0,no fraude
3067.007413159295,28545.45206613136,1,1,29118.52176270841,6,1867,14,0,no fraude
395.55033270367034,12143.700773585697,1,0,49667.643800940976,6,2407,61,0,no fraude
1223.614236400349,25898.377444335292,0,0,18301.850336317326,4,599,42,0,no fraude
2537.098880371895,26047.594730277546,1,3,13569.681867321442,9,1487,31,0,no fraude
7181.8141173281365,3691.584899168959,0,1,2369.3166931528676,3,3483,89,0,no fraude
1500.070827685655,57235.21471115701,1,0,3763.199486995217,5,186,94,0,no fraude
4112.232601368309,11012.201548933212,0,3,43480.733252844926,2,984,86,0,no fraude
6351.933940969578,72479.95648404116,1,3,45106.51096887851,9,1082,24,0,no fraude
2083.7419145565786,24574.703022768146,0,0,32979.722043823276,8,893,56,0,no fraude
3883.4113378836055,79037.9505143916,1,1,36366.34226295923,0,2441,91,0,no fraude
5314.948064732172,66523.1824358435,1,1,27738.151136628676,4,1257,27,0,no fraude
1154.1085181536296,48081.76733999065,1,3,24224.405640596357,4,138,35,0,no fraude
5085.320872245972,786.2479820312789,0,3,1715.9178263778274,8,464,83,0,no fraude
2347.4100684058294,61579.45110689035,1,3,30589.622313983866,2,2646,10,0,no fraude
1549.0497835752521,11546.447965920379,1,3,47033.17009975185,5,898,35,0,no fraude
5815.3027308985065,3486.611317435663,0,2,8127.973848037923,2,886,34,0,no fraude
623.7917618318451,82229.73022925688,0,0,209.77640310089197,4,2935,27,0,no fraude
11006.93134630596,34068.51436955782,0,0,26119.293362058655,9,2736,33,0,no fraude
1653.783463760101,48902.34277291797,1,1,20881.500455843066,6,432,26,0,no fraude
2471.547100361779,52516.89062169366,1,2,48311.64413740745,3,2272,8,0,no fraude
1187.5425700068458,61650.210754789696,1,2,12578.234426155144,5,1797,14,0,no fraude
3078.1021752898564,24375.159418756386,0,3,45126.28201915683,4,693,89,0,no fraude
3681.8897649429,43034.255799702696,0,2,34902.64496811909,8,75,11,0,no fraude
2463.8361142806557,7400.623021359731,0,2,33124.10463971436,8,3617,25,0,no fraude
9616.065042819962,10302.362720850135,1,2,39151.21871796451,3,2054,71,0,no fraude
7727.299741261244,73561.67880949796,0,1,2295.956111955599,8,3504,35,0,no fraude
1861.851785449889,69226.14935622874,1,0,19053.359184271783,2,1577,15,0,no fraude
1006.7456175714664,60946.04429551198,1,0,12946.684884719656,4,1979,75,0,no fraude
4615.9628631537835,52905.4243493586,1,0,44089.498656858435,5,3214,19,0,no fraude
2355.2302129385816,37322.438566925644,0,1,28596.7205486345,6,3464,26,0,no fraude
1135.4518123372177,33371.54601076422,0,3,111.86582612001116,7,10,1,0,no fraude
1023.2565394810872,51447.90202690257,0,0,16479.508775624017,8,1225,13,0,no fraude
1386.3313317305262,30023.814717538986,1,1,5990.003395174792,4,735,52,0,no fraude
1256.176573100636,79736.20094483074,1,1,5845.994898093059,8,323,27,0,no fraude
1033.3679413961042,19456.97237827647,1,0,36800.367414882945,5,1568,3,0,no fraude
1343.473000127237,15000.627624803905,0,2,15030.91422005245,7,2107,41,0,no fraude
1271.4927238561258,7851.133501076484,1,2,323.26529623600277,9,1466,30,0,no fraude
4403.117490100821,37056.69568070698,0,0,34277.69408959558,2,3364,24,0,no fraude
504.41860903694663,2819.7701716119186,0,2,14899.273244706956,0,2435,8,0,no fraude
6459.235297460121,17416.098369226704,1,3,23449.75330835598,0,3046,92,0,no fraude
423.8175710044672,52963.68839846061,1,0,19912.853467053705,0,1785,16,0,no fraude
1831.5193806014101,78132.7485396395,1,3,35407.52393012908,1,1515,31,0,no fraude
3055.325970712944,70137.46733894521,0,1,18131.752017216575,2,209,19,0,no fraude
3219.083217569065,33196.307347931805,0,0,39881.22644946709,7,1928,95,0,no fraude
1955.9723221438057,39638.945902354295,0,3,16098.720533123489,1,2005,50,0,no fraude
2933.3215889826815,76439.63751577839,1,2,43134.675639559624,0,256,81,0,no fraude
9424.14357991962,81135.23576070853,0,2,48858.37682765696,8,2516,98,0,no fraude
3642.7080095250444,27801.03969453257,1,1,42328.146047542774,8,1209,2,0,no fraude
7915.303446182019,82750.29891770863,0,3,19260.63782819537,1,2958,56,0,no fraude
11956.697341558149,74795.61452777391,1,1,16682.45553572858,8,324,45,0,no fraude
1858.6168404204764,63296.681971710845,0,2,43685.84554802129,1,1099,39,0,no fraude
2272.653650738816,77857.00056042931,1,2,6621.805515606521,9,833,21,0,no fraude
1316.1659412216216,78616.34380660724,1,2,29135.12360823447,2,1764,45,0,no fraude
1274.976460890568,60005.35048264695,1,1,29619.797814376598,7,1468,80,0,no fraude
1739.3020006132294,55704.48344995089,1,1,25705.886007395507,9,3521,97,0,no fraude
2690.422892475524,22520.609992766338,0,1,17283.92568891406,4,3484,99,0,no fraude
2106.82203556585,71057.23441110623,1,0,34598.86986777032,0,3182,22,0,no fraude
5555.237966851028,30722.121301342286,0,2,31769.337585608366,4,2928,66,0,no fraude
5615.41479002621,80315.72375388085,0,2,33163.99467056185,6,2778,65,0,no fraude
543.6654856932951,35955.31571374085,0,3,20669.90354255559,5,2525,1,0,no fraude
2105.2907728499677,21904.535311073294,0,3,20320.125751423984,9,2699,22,0,no fraude
2760.5138623987414,61339.63361680891,1,1,32640.896182774548,0,2305,3,0,no fraude
850.2769002145183,48687.0031739784,0,2,29125.23721276468,9,2617,79,0,no fraude
159.92474547412004,56345.133257262474,0,1,10634.247807789265,8,940,48,0,no fraude
6433.960768876278,77438.83341778758,1,1,42933.90821199629,4,1797,92,0,no fraude
553.6661057106339,65324.517324509514,0,3,32213.38609927146,6,3037,76,0,no fraude
2557.382226703663,37444.93009966965,0,2,20562.854203714487,4,2062,95,0,no fraude
217.12970996848307,74033.04678402892,0,3,25484.5530114085,3,1182,22,0,no fraude
2253.0358832787942,66216.43677132289,1,2,46073.154435854274,8,1041,3,0,no fraude
10933.986943155238,4758.931103308307,1,1,10095.381593787479,7,1177,1,0,no fraude
30955.32193069141,4929.880677463374,0,1,14404.218047342692,2,3596,11,0,no fraude
1676.577491293317,71086.23906235419,1,3,38170.03922075635,7,2399,35,0,no fraude
543.9511938984895,78096.14060054738,0,2,15579.380600964627,1,602,20,0,no fraude
1679.1336735298648,45652.94483216704,1,1,18479.494651882043,8,2341,99,0,no fraude
1194.0347472272153,65380.62198251863,0,3,9364.562515903852,4,40,27,0,no fraude
2482.5398817151067,8893.587213349618,1,3,1266.8056040002539,8,303,35,0,no fraude
7181.343360161571,3008.220359027694,0,1,11774.061936568036,8,587,75,0,no fraude
783.364086171432,12533.642104903454,0,1,17799.004447662366,9,2943,99,0,no fraude
2636.333324271612,36251.6670893916,0,0,9790.09943798408,5,2459,35,0,no fraude
14957.54883146027,21600.281128373354,0,3,7050.747950256242,7,2981,5,0,no fraude
8130.403991259785,79673.55597932507,1,3,38993.02150323337,0,3133,65,0,no fraude
5761.682049107608,6905.03257604162,0,2,45595.088906855104,4,1352,94,0,no fraude
1066.2810163094737,39344.29323659713,0,1,45318.104198474226,8,634,54,0,no fraude
36433.27575315399,5589.089100764553,1,2,13481.103267820865,9,2696,38,0,no fraude
594.3548385044643,69427.68965456507,1,0,5509.602742999914,8,1024,82,0,no fraude
1725.5824340642946,78933.17091637252,1,2,28488.57975786035,2,1209,82,0,no fraude
2023.6094158922156,74726.32357451688,1,1,23292.336631862276,8,3511,68,0,no fraude
1108.3433802414693,17451.291345422458,0,2,27883.171321988553,6,3396,61,0,no fraude
2249.3560281122654,14620.434649069737,1,3,10510.344938438304,2,2599,97,0,no fraude
16964.864052861645,36533.08525480653,0,1,8787.107347577372,0,2167,47,0,no fraude
3112.69439982656,83971.31720793773,1,0,11762.809890521381,1,482,65,0,no fraude
6570.7686342826555,21349.64168768206,0,2,22446.56673883155,1,3566,15,0,no fraude
2305.9919190774713,74021.03644513791,1,3,36283.16751513097,6,3562,12,0,no fraude
3711.9362255146207,15984.389044845047,1,1,32808.09046309289,7,1727,85,0,no fraude
3755.174080098245,75434.06355622421,1,0,44662.28850125719,8,2420,99,0,no fraude
10010.16575857823,18241.450867610925,1,2,33768.69985138348,9,1112,8,0,no fraude
1725.805743595067,5781.0974970955795,1,1,39485.49631571471,0,2412,9,0,no fraude
14660.779600777807,22504.367001126302,1,1,24530.737479793257,3,903,36,0,no fraude
438.52127630316284,58762.01340779788,0,1,18594.279091657758,5,2834,34,0,no fraude
1172.5004953725092,42335.14276418011,1,1,11138.180801912256,4,3397,99,0,no fraude
2499.949836820994,37360.62273710481,0,0,6789.761003556022,4,64,45,0,no fraude
4583.634544727533,40850.61916509036,0,1,30152.117945973612,6,927,50,0,no fraude
490.48617378729875,42444.04174856678,1,2,9798.843017479376,4,2689,24,0,no fraude
2362.7031644649787,77364.35259290611,0,3,45950.837249208635,7,2718,29,0,no fraude
539.6970635636976,74666.74352285815,0,1,27478.502638512797,5,2367,89,0,no fraude
1393.8258820674814,62613.69316092416,0,3,23686.854018955157,0,2840,86,0,no fraude
3146.004792004524,46699.685843542386,1,2,27201.196639163245,0,1818,49,0,no fraude
8092.355019167895,54194.51363916829,0,2,21906.091822638424,2,1440,96,0,no fraude
473.3912698338589,47655.17605694027,0,3,4755.158402122966,8,179,58,0,no fraude
533.2138051186012,40305.62539673401,1,1,28662.465983901657,0,2862,23,0,no fraude
18215.808658699585,59967.28830033912,0,0,45670.63630851606,9,2805,82,0,no fraude
109.08201685605671,12261.206383982226,1,1,32620.463147443217,4,513,64,0,no fraude
4828.919034925364,11574.53071694715,1,3,43698.56431994891,1,2191,9,0,no fraude
814.2650891927133,78410.19196168614,0,1,2412.5019659328063,8,1171,88,0,no fraude
6400.582702924426,50420.11342044333,1,2,26319.521318657014,5,3502,23,0,no fraude
5117.68160924336,68403.49861061753,0,2,5084.9367569786145,1,3615,83,0,no fraude
7060.6028531163265,23042.567305812732,1,1,21340.156896227323,3,2970,46,0,no fraude
895.2451317972817,18820.863227874535,1,1,40874.394549858196,0,1887,85,0,no fraude
5933.288751792793,80303.02950802124,0,2,26850.936527014914,4,550,22,0,no fraude
7907.850478304318,28875.935765961585,1,0,5668.368548919711,2,1430,94,0,no fraude
1480.9177908386312,52011.0839698635,0,0,9777.016835843422,0,3628,37,0,no fraude
2834.568639487904,9288.898572778256,1,1,19925.472178985652,5,1959,77,0,no fraude
1271.989928045642,80005.25697268105,1,2,3245.1753490625624,5,2499,29,0,no fraude
3731.305753083861,79637.88584899994,0,2,40599.59108075821,8,3021,90,0,no fraude
4910.399130532583,11810.987246687746,1,2,31476.92852608031,1,2243,68,0,no fraude
495.15497945784557,41952.82054360849,0,3,28059.89745229075,3,3498,45,0,no fraude
5371.094005728408,7381.139437385637,1,1,33787.10103120808,3,1169,2,0,no fraude
250.15894376412038,47828.72080887582,1,1,2821.2592528944424,1,1257,89,0,no fraude
1376.047158948024,8478.10256658683,0,2,20517.22846427357,4,3142,19,0,no fraude
1920.5825817333657,28617.682570687644,0,3,14756.148142312064,5,2289,55,0,no fraude
5282.933063653069,67795.03652714741,1,2,34735.65700396481,7,2545,59,0,no fraude
3678.657078429204,5459.77982583197,0,1,340.4695916631728,7,2302,59,0,no fraude
1437.1811248202166,2055.4292619948314,1,3,13424.088186401512,0,3402,81,0,no fraude
4807.24260676936,75927.76810128648,0,2,42163.265726273894,5,493,87,0,no fraude
3650.423708924452,69483.58820757816,1,3,45941.553999816606,2,3129,35,0,no fraude
1854.6847060821572,35037.569455994606,1,2,27613.38483157882,8,1402,80,0,no fraude
3165.0045560246635,28958.168079957486,1,0,39836.90665173919,5,779,45,0,no fraude
14049.928208786929,21411.99789274743,0,1,25661.64119195127,7,2289,65,0,no fraude
8508.274501019407,39050.001553756396,1,3,35332.53776708168,5,1920,90,0,no fraude
9372.47798689037,17039.05232941819,1,1,23006.249240125613,3,490,9,0,no fraude
1596.906042717035,3407.524297067993,1,2,35888.27068027724,4,109,37,0,no fraude
1110.7830242356001,2131.0561573694463,1,0,42330.14986569955,3,1785,62,0,no fraude
2964.8555056054715,5639.182720469931,0,3,39418.36488042242,0,1346,16,0,no fraude
9611.146413966808,31507.739486620285,1,1,983.5379218075701,4,1942,91,0,no fraude
2893.0209684419615,27595.1739836337,0,1,6362.764340412452,0,1007,14,0,no fraude
1941.7510986108296,75598.92334998,1,1,19874.033134386176,7,3206,42,0,no fraude
980.1175665429279,73032.7089684866,1,1,4748.23107294467,2,3106,78,0,no fraude
2744.86310242672,1747.7994540768248,1,0,10760.696041246381,6,2598,50,0,no fraude
1550.8169014524312,62480.29875734017,0,2,3941.10417353471,1,904,82,0,no fraude
1268.604330003642,63800.645599454714,1,3,2341.992959155198,2,2571,15,0,no fraude
1652.0717540613668,56313.819932998274,0,2,12088.38308831839,8,1040,84,0,no fraude
996.2397606195497,76006.10005797115,1,3,44264.31643302882,3,2409,3,0,no fraude
3114.7628661187405,42350.74771263406,1,3,45861.70843085718,6,255,23,0,no fraude
5055.062370235649,34344.260898106964,1,3,36166.97012194409,5,2748,79,0,no fraude
1255.8567583996642,48128.26947228335,0,2,37151.181986417134,8,2353,19,0,no fraude
2363.000474611581,9023.39384585943,0,3,11704.909878936092,5,199,90,0,no fraude
1456.1899066690462,2577.3062952950886,0,1,26746.600812232402,7,2722,25,0,no fraude
2816.748424148488,23816.68978756313,1,1,7011.155015951276,7,3117,75,0,no fraude
3838.2355760106343,82467.75316846673,0,1,17563.82659605453,8,57,42,0,no fraude
6791.022711609694,7153.281695928423,1,2,10738.2178888204,3,140,72,0,no fraude
141.93134584989514,50417.60611696246,0,2,26368.630495968133,2,3270,38,0,no fraude
2329.539964363455,25812.908459695595,1,1,46511.3688719813,7,1018,7,0,no fraude
4915.471865267112,67627.74822209179,1,1,45689.08091641211,8,2230,36,0,no fraude
1380.4437631840462,74166.0692127021,1,1,6463.018439135653,7,2401,36,0,no fraude
1107.4285955494809,47791.03632215777,0,3,6154.0960698095505,0,1292,65,0,no fraude
20659.159321392377,12645.260584710884,1,0,12629.469004467002,9,3429,25,0,no fraude
4339.9316457605255,36667.09027642016,0,2,3430.5117224612936,1,1118,85,0,no fraude
14009.6996568255,51816.83740808503,1,0,19136.42725928566,3,2093,55,0,no fraude
3262.0477757653744,72511.69155830643,1,3,42869.20721825499,0,2997,72,0,no fraude
5638.381708450145,4754.8281096049095,1,3,5773.366675178343,5,1485,66,0,no fraude
2029.6377816032775,35173.4106152381,1,3,14292.409710064929,9,40,42,0,no fraude
7522.080590122122,52796.43244062712,1,1,5583.564075952025,0,3234,47,0,no fraude
5018.0380303938355,54814.90761441804,0,3,28756.688066774637,1,2260,91,0,no fraude
3159.0931958618394,17091.73416877676,0,1,36615.39532359133,0,1492,86,0,no fraude
4877.808226332874,13654.353818144096,1,1,43886.28848442003,1,802,80,0,no fraude
3500.611223320249,52190.23411928962,1,1,24443.942803048856,5,1204,72,0,no fraude
10527.65791746291,59859.717696138956,0,3,44798.648459423246,5,3347,52,0,no fraude
2900.0553295547293,80037.89397586964,0,0,13094.47632714767,1,2200,91,0,no fraude
2246.1759517873866,85080.92388219218,1,1,48554.42455693071,8,1546,80,0,no fraude
3479.5162108602744,19744.658491900012,0,2,4769.846291095192,9,634,45,0,no fraude
18996.129077934074,19670.06741720321,1,1,33426.41750935436,9,279,8,0,no fraude
2745.5763633271763,5133.8405911354375,0,1,32382.70638645472,0,2609,75,0,no fraude
6486.872331362692,43481.3255624076,0,0,43861.328520608506,8,3558,47,0,no fraude
11117.184094120152,28326.19455865576,0,0,29358.216313328405,2,1673,57,0,no fraude
7947.971323796128,62578.050948121716,1,3,1002.9827922632572,3,1184,34,0,no fraude
17940.58215298601,55696.09781175956,0,3,7018.973056333616,9,3404,87,0,no fraude
3168.9393905855177,38546.105003494595,0,2,44255.03136251267,9,2768,1,0,no fraude
5043.999425302456,76879.6983978391,0,3,20068.721684752494,3,438,79,0,no fraude
1490.7624738514849,33912.73318626774,0,0,11176.44118445445,1,1452,58,0,no fraude
786.8887584803888,20515.978713161257,1,3,32104.325677860812,2,3545,38,0,no fraude
1012.4795003608182,32923.04196483966,1,0,47163.93259172195,1,908,40,0,no fraude
1625.1185716147988,29248.593081145373,0,1,35951.0765019013,5,1849,46,0,no fraude
8350.843661868246,26372.61966498966,0,1,46552.348846160734,8,1233,66,0,no fraude
628.3195742906131,36675.357636576286,1,0,30177.646568518794,4,1793,33,0,no fraude
1661.4025803367115,2480.776215807445,0,1,36389.49081301748,1,3144,17,0,no fraude
6008.751823630632,44341.77242095173,0,3,7665.7285265151695,1,3211,4,0,no fraude
